run,solution_idx,f1,f2,chromosome,n_evaluations,n_generations
0,70,272292.1366754302,7.53639089146856,"41,30,15,24,18,18,37,37,26,34,9,36,43,42,43,20,16,4,1,43,18,7,14,7,2,28,26,36,41,2,31,11,40,16,25,30,37,31,21,3,19,26,15,36,30,5,39,27,41,27,20,30,41,19,32,18,29,34,38,24,30,30,31,11,4,15,27,41,38,4,13,6,23,2,24,39,13,9,12,36,10,37,17,33,33,17,1,9,23,20,35,23,38,39,21,8,5,19,6,19,26,37,33,10,3,35,28,37,4,18,12,40,10,32,32,8,21,8,11,27,30,24,28,4,6,31,35,9,41,11,32,16,6,9,29,41,3,25,28,4,23,17,15,28,18,31,28,3,24,26,22,35,38,13,38,3,2,7,36,10,40,43,19,40,34,6,15,5,15,2,6,16,42,14,23,33,34,37,39,27,18,28,32,35,22,26,43,8,12,32,40,13,15,8,8,40,21,18,29,6,22,31,11,28,10,41,21,17,43,7,38,10,20,28,2,36,27,33,27,1,3,9,18,13,30,2,33,11,38,21,27,39,37,28,16,29,5,22,17,30,32,2,26,43,25,5,37,42,6,22,24,17,26,15,28,17,30,4,28,2,15,8,23,5,3,1,30,24,12,35,12,33,39,9,15,19,10,42,23,13,40,3,26,19,34,12,2,20,13,19,40,41,25,13,20,13,3,23,20,4,43,14,25,19,38,43,35,19,1,3,31,18,20,8,29,25,21,39,11,19,4,30,31,18,26,40,34,7,18,36,31,18,14,4,8,17,36,7,16,33,12,42,1,27,35,36,12,14,36,28,6,34,32,9,33,35,26,33,7,29,5,43,42,25,27,23,9,20,29,39,40,24,23,14,9,1,43,42,33,13,38,30,32,41,12,31,34,24,7,37,6,18,42,17,4,22,14,16,43,38,39,38,22,21,18,21,15,38,4,21,11,7,19,20,37,31,43,30,7,8,5,24,42,17,3,4,16,1,30,39,4,7,36,32,15,22,31,34,36,6,37,41,6,3,41,13,35,26,6,17,29,19,14,1,3,8,16,1,28,35,5,37,26,8,22,5,22,10,41,22,40,25,20,12,11,18,41,34,21,29,14,16,16,19,8,9,33,37,3,2,22,31,34,34,10,1,12,41,9,29,21,23,38,6,5,7,35,19,10,12,33,5,42,42,37,39,5,37,25,39,17,35,16,30,28,37,42,41,22,8,34,14,24,24,31,18,1,22,2,12,9,34,12,6,9,16,14,43,29,32,14,14,17,40,15,35,17,29,13,25,28,34,20,15,29,23,32,21,1,27,11,23,3,26,27,42,19,7,16,7,12,34,29,2,25,42,24,21,6,19,10,38,9,27,36,15,23,25,41,40,12,1,10,14,33,36,16,10,11,8,20,36,29,13,26,5,11,20,3,27,7,25,10,40,17,34",5000,100
0,71,272292.1366754302,7.53639089146856,"41,30,15,24,18,18,37,37,26,34,9,36,43,42,43,20,16,4,1,43,18,7,14,7,2,28,26,36,41,2,31,11,40,16,25,30,37,31,21,3,19,26,15,36,30,5,39,27,41,27,20,30,41,19,32,18,29,34,38,24,30,30,31,11,4,15,27,41,38,4,13,6,23,2,24,39,13,9,12,36,10,37,17,33,33,17,1,9,23,20,35,23,38,39,21,8,5,19,6,19,26,37,33,10,3,35,28,37,4,18,12,40,10,32,32,8,21,8,11,27,30,24,28,4,6,31,35,9,41,11,32,16,6,9,29,41,3,25,28,4,23,17,15,28,18,31,28,3,24,26,22,35,38,13,38,3,2,7,36,10,40,43,19,40,34,6,15,5,15,2,6,16,42,14,23,33,34,37,39,27,18,28,32,35,22,26,43,8,12,32,40,13,15,8,8,40,21,18,29,6,22,31,11,28,10,41,21,17,43,7,38,10,20,28,2,36,27,33,27,1,3,9,18,13,30,2,33,11,38,21,27,39,37,28,16,29,5,22,17,30,32,2,26,43,25,5,37,42,6,22,24,17,26,15,28,17,30,4,28,2,15,8,23,5,3,1,30,24,12,35,12,33,39,9,15,19,10,42,23,13,40,3,26,19,34,12,2,20,13,19,40,41,25,13,20,13,3,23,20,4,43,14,25,19,38,43,35,19,1,3,31,18,20,8,29,25,21,39,11,19,4,30,31,18,26,40,34,7,18,36,31,18,14,4,8,17,36,7,16,33,12,42,1,27,35,36,12,14,36,28,6,34,32,9,33,35,26,33,7,29,5,43,42,25,27,23,9,20,29,39,40,24,23,14,9,1,43,42,33,13,38,30,32,41,12,31,34,24,7,37,6,18,42,17,4,22,14,16,43,38,39,38,22,21,18,21,15,38,4,21,11,7,19,20,37,31,43,30,7,8,5,24,42,17,3,4,16,1,30,39,4,7,36,32,15,22,31,34,36,6,37,41,6,3,41,13,35,26,6,17,29,19,14,1,3,8,16,1,28,35,5,37,26,8,22,5,22,10,41,22,40,25,20,12,11,18,41,34,21,29,14,16,16,19,8,9,33,37,3,2,22,31,34,34,10,1,12,41,9,29,21,23,38,6,5,7,35,19,10,12,33,5,42,42,37,39,5,37,25,39,17,35,16,30,28,37,42,41,22,8,34,14,24,24,31,18,1,22,2,12,9,34,12,6,9,16,14,43,29,32,14,14,17,40,15,35,17,29,13,25,28,34,20,15,29,23,32,21,1,27,11,23,3,26,27,42,19,7,16,7,12,34,29,2,25,42,24,21,6,19,10,38,9,27,36,15,23,25,41,40,12,1,10,14,33,36,16,10,11,8,20,36,29,13,26,5,11,20,3,27,7,25,10,40,17,34",5000,100
0,72,272292.1366754302,7.53639089146856,"41,30,15,24,18,18,37,37,26,34,9,36,43,42,43,20,16,4,1,43,18,7,14,7,2,28,26,36,41,2,31,11,40,16,25,30,37,31,21,3,19,26,15,36,30,5,39,27,41,27,20,30,41,19,32,18,29,34,38,24,30,30,31,11,4,15,27,41,38,4,13,6,23,2,24,39,13,9,12,36,10,37,17,33,33,17,1,9,23,20,35,23,38,39,21,8,5,19,6,19,26,37,33,10,3,35,28,37,4,18,12,40,10,32,32,8,21,8,11,27,30,24,28,4,6,31,35,9,41,11,32,16,6,9,29,41,3,25,28,4,23,17,15,28,18,31,28,3,24,26,22,35,38,13,38,3,2,7,36,10,40,43,19,40,34,6,15,5,15,2,6,16,42,14,23,33,34,37,39,27,18,28,32,35,22,26,43,8,12,32,40,13,15,8,8,40,21,18,29,6,22,31,11,28,10,41,21,17,43,7,38,10,20,28,2,36,27,33,27,1,3,9,18,13,30,2,33,11,38,21,27,39,37,28,16,29,5,22,17,30,32,2,26,43,25,5,37,42,6,22,24,17,26,15,28,17,30,4,28,2,15,8,23,5,3,1,30,24,12,35,12,33,39,9,15,19,10,42,23,13,40,3,26,19,34,12,2,20,13,19,40,41,25,13,20,13,3,23,20,4,43,14,25,19,38,43,35,19,1,3,31,18,20,8,29,25,21,39,11,19,4,30,31,18,26,40,34,7,18,36,31,18,14,4,8,17,36,7,16,33,12,42,1,27,35,36,12,14,36,28,6,34,32,9,33,35,26,33,7,29,5,43,42,25,27,23,9,20,29,39,40,24,23,14,9,1,43,42,33,13,38,30,32,41,12,31,34,24,7,37,6,18,42,17,4,22,14,16,43,38,39,38,22,21,18,21,15,38,4,21,11,7,19,20,37,31,43,30,7,8,5,24,42,17,3,4,16,1,30,39,4,7,36,32,15,22,31,34,36,6,37,41,6,3,41,13,35,26,6,17,29,19,14,1,3,8,16,1,28,35,5,37,26,8,22,5,22,10,41,22,40,25,20,12,11,18,41,34,21,29,14,16,16,19,8,9,33,37,3,2,22,31,34,34,10,1,12,41,9,29,21,23,38,6,5,7,35,19,10,12,33,5,42,42,37,39,5,37,25,39,17,35,16,30,28,37,42,41,22,8,34,14,24,24,31,18,1,22,2,12,9,34,12,6,9,16,14,43,29,32,14,14,17,40,15,35,17,29,13,25,28,34,20,15,29,23,32,21,1,27,11,23,3,26,27,42,19,7,16,7,12,34,29,2,25,42,24,21,6,19,10,38,9,27,36,15,23,25,41,40,12,1,10,14,33,36,16,10,11,8,20,36,29,13,26,5,11,20,3,27,7,25,10,40,17,34",5000,100
0,73,272292.1366754302,7.53639089146856,"41,30,15,24,18,18,37,37,26,34,9,36,43,42,43,20,16,4,1,43,18,7,14,7,2,28,26,36,41,2,31,11,40,16,25,30,37,31,21,3,19,26,15,36,30,5,39,27,41,27,20,30,41,19,32,18,29,34,38,24,30,30,31,11,4,15,27,41,38,4,13,6,23,2,24,39,13,9,12,36,10,37,17,33,33,17,1,9,23,20,35,23,38,39,21,8,5,19,6,19,26,37,33,10,3,35,28,37,4,18,12,40,10,32,32,8,21,8,11,27,30,24,28,4,6,31,35,9,41,11,32,16,6,9,29,41,3,25,28,4,23,17,15,28,18,31,28,3,24,26,22,35,38,13,38,3,2,7,36,10,40,43,19,40,34,6,15,5,15,2,6,16,42,14,23,33,34,37,39,27,18,28,32,35,22,26,43,8,12,32,40,13,15,8,8,40,21,18,29,6,22,31,11,28,10,41,21,17,43,7,38,10,20,28,2,36,27,33,27,1,3,9,18,13,30,2,33,11,38,21,27,39,37,28,16,29,5,22,17,30,32,2,26,43,25,5,37,42,6,22,24,17,26,15,28,17,30,4,28,2,15,8,23,5,3,1,30,24,12,35,12,33,39,9,15,19,10,42,23,13,40,3,26,19,34,12,2,20,13,19,40,41,25,13,20,13,3,23,20,4,43,14,25,19,38,43,35,19,1,3,31,18,20,8,29,25,21,39,11,19,4,30,31,18,26,40,34,7,18,36,31,18,14,4,8,17,36,7,16,33,12,42,1,27,35,36,12,14,36,28,6,34,32,9,33,35,26,33,7,29,5,43,42,25,27,23,9,20,29,39,40,24,23,14,9,1,43,42,33,13,38,30,32,41,12,31,34,24,7,37,6,18,42,17,4,22,14,16,43,38,39,38,22,21,18,21,15,38,4,21,11,7,19,20,37,31,43,30,7,8,5,24,42,17,3,4,16,1,30,39,4,7,36,32,15,22,31,34,36,6,37,41,6,3,41,13,35,26,6,17,29,19,14,1,3,8,16,1,28,35,5,37,26,8,22,5,22,10,41,22,40,25,20,12,11,18,41,34,21,29,14,16,16,19,8,9,33,37,3,2,22,31,34,34,10,1,12,41,9,29,21,23,38,6,5,7,35,19,10,12,33,5,42,42,37,39,5,37,25,39,17,35,16,30,28,37,42,41,22,8,34,14,24,24,31,18,1,22,2,12,9,34,12,6,9,16,14,43,29,32,14,14,17,40,15,35,17,29,13,25,28,34,20,15,29,23,32,21,1,27,11,23,3,26,27,42,19,7,16,7,12,34,29,2,25,42,24,21,6,19,10,38,9,27,36,15,23,25,41,40,12,1,10,14,33,36,16,10,11,8,20,36,29,13,26,5,11,20,3,27,7,25,10,40,17,34",5000,100
0,74,272292.1366754302,7.53639089146856,"41,30,15,24,18,18,37,37,26,34,9,36,43,42,43,20,16,4,1,43,18,7,14,7,2,28,26,36,41,2,31,11,40,16,25,30,37,31,21,3,19,26,15,36,30,5,39,27,41,27,20,30,41,19,32,18,29,34,38,24,30,30,31,11,4,15,27,41,38,4,13,6,23,2,24,39,13,9,12,36,10,37,17,33,33,17,1,9,23,20,35,23,38,39,21,8,5,19,6,19,26,37,33,10,3,35,28,37,4,18,12,40,10,32,32,8,21,8,11,27,30,24,28,4,6,31,35,9,41,11,32,16,6,9,29,41,3,25,28,4,23,17,15,28,18,31,28,3,24,26,22,35,38,13,38,3,2,7,36,10,40,43,19,40,34,6,15,5,15,2,6,16,42,14,23,33,34,37,39,27,18,28,32,35,22,26,43,8,12,32,40,13,15,8,8,40,21,18,29,6,22,31,11,28,10,41,21,17,43,7,38,10,20,28,2,36,27,33,27,1,3,9,18,13,30,2,33,11,38,21,27,39,37,28,16,29,5,22,17,30,32,2,26,43,25,5,37,42,6,22,24,17,26,15,28,17,30,4,28,2,15,8,23,5,3,1,30,24,12,35,12,33,39,9,15,19,10,42,23,13,40,3,26,19,34,12,2,20,13,19,40,41,25,13,20,13,3,23,20,4,43,14,25,19,38,43,35,19,1,3,31,18,20,8,29,25,21,39,11,19,4,30,31,18,26,40,34,7,18,36,31,18,14,4,8,17,36,7,16,33,12,42,1,27,35,36,12,14,36,28,6,34,32,9,33,35,26,33,7,29,5,43,42,25,27,23,9,20,29,39,40,24,23,14,9,1,43,42,33,13,38,30,32,41,12,31,34,24,7,37,6,18,42,17,4,22,14,16,43,38,39,38,22,21,18,21,15,38,4,21,11,7,19,20,37,31,43,30,7,8,5,24,42,17,3,4,16,1,30,39,4,7,36,32,15,22,31,34,36,6,37,41,6,3,41,13,35,26,6,17,29,19,14,1,3,8,16,1,28,35,5,37,26,8,22,5,22,10,41,22,40,25,20,12,11,18,41,34,21,29,14,16,16,19,8,9,33,37,3,2,22,31,34,34,10,1,12,41,9,29,21,23,38,6,5,7,35,19,10,12,33,5,42,42,37,39,5,37,25,39,17,35,16,30,28,37,42,41,22,8,34,14,24,24,31,18,1,22,2,12,9,34,12,6,9,16,14,43,29,32,14,14,17,40,15,35,17,29,13,25,28,34,20,15,29,23,32,21,1,27,11,23,3,26,27,42,19,7,16,7,12,34,29,2,25,42,24,21,6,19,10,38,9,27,36,15,23,25,41,40,12,1,10,14,33,36,16,10,11,8,20,36,29,13,26,5,11,20,3,27,7,25,10,40,17,34",5000,100
0,75,272292.1366754302,7.53639089146856,"41,30,15,24,18,18,37,37,26,34,9,36,43,42,43,20,16,4,1,43,18,7,14,7,2,28,26,36,41,2,31,11,40,16,25,30,37,31,21,3,19,26,15,36,30,5,39,27,41,27,20,30,41,19,32,18,29,34,38,24,30,30,31,11,4,15,27,41,38,4,13,6,23,2,24,39,13,9,12,36,10,37,17,33,33,17,1,9,23,20,35,23,38,39,21,8,5,19,6,19,26,37,33,10,3,35,28,37,4,18,12,40,10,32,32,8,21,8,11,27,30,24,28,4,6,31,35,9,41,11,32,16,6,9,29,41,3,25,28,4,23,17,15,28,18,31,28,3,24,26,22,35,38,13,38,3,2,7,36,10,40,43,19,40,34,6,15,5,15,2,6,16,42,14,23,33,34,37,39,27,18,28,32,35,22,26,43,8,12,32,40,13,15,8,8,40,21,18,29,6,22,31,11,28,10,41,21,17,43,7,38,10,20,28,2,36,27,33,27,1,3,9,18,13,30,2,33,11,38,21,27,39,37,28,16,29,5,22,17,30,32,2,26,43,25,5,37,42,6,22,24,17,26,15,28,17,30,4,28,2,15,8,23,5,3,1,30,24,12,35,12,33,39,9,15,19,10,42,23,13,40,3,26,19,34,12,2,20,13,19,40,41,25,13,20,13,3,23,20,4,43,14,25,19,38,43,35,19,1,3,31,18,20,8,29,25,21,39,11,19,4,30,31,18,26,40,34,7,18,36,31,18,14,4,8,17,36,7,16,33,12,42,1,27,35,36,12,14,36,28,6,34,32,9,33,35,26,33,7,29,5,43,42,25,27,23,9,20,29,39,40,24,23,14,9,1,43,42,33,13,38,30,32,41,12,31,34,24,7,37,6,18,42,17,4,22,14,16,43,38,39,38,22,21,18,21,15,38,4,21,11,7,19,20,37,31,43,30,7,8,5,24,42,17,3,4,16,1,30,39,4,7,36,32,15,22,31,34,36,6,37,41,6,3,41,13,35,26,6,17,29,19,14,1,3,8,16,1,28,35,5,37,26,8,22,5,22,10,41,22,40,25,20,12,11,18,41,34,21,29,14,16,16,19,8,9,33,37,3,2,22,31,34,34,10,1,12,41,9,29,21,23,38,6,5,7,35,19,10,12,33,5,42,42,37,39,5,37,25,39,17,35,16,30,28,37,42,41,22,8,34,14,24,24,31,18,1,22,2,12,9,34,12,6,9,16,14,43,29,32,14,14,17,40,15,35,17,29,13,25,28,34,20,15,29,23,32,21,1,27,11,23,3,26,27,42,19,7,16,7,12,34,29,2,25,42,24,21,6,19,10,38,9,27,36,15,23,25,41,40,12,1,10,14,33,36,16,10,11,8,20,36,29,13,26,5,11,20,3,27,7,25,10,40,17,34",5000,100
0,76,272292.1366754302,7.53639089146856,"41,30,15,24,18,18,37,37,26,34,9,36,43,42,43,20,16,4,1,43,18,7,14,7,2,28,26,36,41,2,31,11,40,16,25,30,37,31,21,3,19,26,15,36,30,5,39,27,41,27,20,30,41,19,32,18,29,34,38,24,30,30,31,11,4,15,27,41,38,4,13,6,23,2,24,39,13,9,12,36,10,37,17,33,33,17,1,9,23,20,35,23,38,39,21,8,5,19,6,19,26,37,33,10,3,35,28,37,4,18,12,40,10,32,32,8,21,8,11,27,30,24,28,4,6,31,35,9,41,11,32,16,6,9,29,41,3,25,28,4,23,17,15,28,18,31,28,3,24,26,22,35,38,13,38,3,2,7,36,10,40,43,19,40,34,6,15,5,15,2,6,16,42,14,23,33,34,37,39,27,18,28,32,35,22,26,43,8,12,32,40,13,15,8,8,40,21,18,29,6,22,31,11,28,10,41,21,17,43,7,38,10,20,28,2,36,27,33,27,1,3,9,18,13,30,2,33,11,38,21,27,39,37,28,16,29,5,22,17,30,32,2,26,43,25,5,37,42,6,22,24,17,26,15,28,17,30,4,28,2,15,8,23,5,3,1,30,24,12,35,12,33,39,9,15,19,10,42,23,13,40,3,26,19,34,12,2,20,13,19,40,41,25,13,20,13,3,23,20,4,43,14,25,19,38,43,35,19,1,3,31,18,20,8,29,25,21,39,11,19,4,30,31,18,26,40,34,7,18,36,31,18,14,4,8,17,36,7,16,33,12,42,1,27,35,36,12,14,36,28,6,34,32,9,33,35,26,33,7,29,5,43,42,25,27,23,9,20,29,39,40,24,23,14,9,1,43,42,33,13,38,30,32,41,12,31,34,24,7,37,6,18,42,17,4,22,14,16,43,38,39,38,22,21,18,21,15,38,4,21,11,7,19,20,37,31,43,30,7,8,5,24,42,17,3,4,16,1,30,39,4,7,36,32,15,22,31,34,36,6,37,41,6,3,41,13,35,26,6,17,29,19,14,1,3,8,16,1,28,35,5,37,26,8,22,5,22,10,41,22,40,25,20,12,11,18,41,34,21,29,14,16,16,19,8,9,33,37,3,2,22,31,34,34,10,1,12,41,9,29,21,23,38,6,5,7,35,19,10,12,33,5,42,42,37,39,5,37,25,39,17,35,16,30,28,37,42,41,22,8,34,14,24,24,31,18,1,22,2,12,9,34,12,6,9,16,14,43,29,32,14,14,17,40,15,35,17,29,13,25,28,34,20,15,29,23,32,21,1,27,11,23,3,26,27,42,19,7,16,7,12,34,29,2,25,42,24,21,6,19,10,38,9,27,36,15,23,25,41,40,12,1,10,14,33,36,16,10,11,8,20,36,29,13,26,5,11,20,3,27,7,25,10,40,17,34",5000,100
0,77,272292.1366754302,7.53639089146856,"41,30,15,24,18,18,37,37,26,34,9,36,43,42,43,20,16,4,1,43,18,7,14,7,2,28,26,36,41,2,31,11,40,16,25,30,37,31,21,3,19,26,15,36,30,5,39,27,41,27,20,30,41,19,32,18,29,34,38,24,30,30,31,11,4,15,27,41,38,4,13,6,23,2,24,39,13,9,12,36,10,37,17,33,33,17,1,9,23,20,35,23,38,39,21,8,5,19,6,19,26,37,33,10,3,35,28,37,4,18,12,40,10,32,32,8,21,8,11,27,30,24,28,4,6,31,35,9,41,11,32,16,6,9,29,41,3,25,28,4,23,17,15,28,18,31,28,3,24,26,22,35,38,13,38,3,2,7,36,10,40,43,19,40,34,6,15,5,15,2,6,16,42,14,23,33,34,37,39,27,18,28,32,35,22,26,43,8,12,32,40,13,15,8,8,40,21,18,29,6,22,31,11,28,10,41,21,17,43,7,38,10,20,28,2,36,27,33,27,1,3,9,18,13,30,2,33,11,38,21,27,39,37,28,16,29,5,22,17,30,32,2,26,43,25,5,37,42,6,22,24,17,26,15,28,17,30,4,28,2,15,8,23,5,3,1,30,24,12,35,12,33,39,9,15,19,10,42,23,13,40,3,26,19,34,12,2,20,13,19,40,41,25,13,20,13,3,23,20,4,43,14,25,19,38,43,35,19,1,3,31,18,20,8,29,25,21,39,11,19,4,30,31,18,26,40,34,7,18,36,31,18,14,4,8,17,36,7,16,33,12,42,1,27,35,36,12,14,36,28,6,34,32,9,33,35,26,33,7,29,5,43,42,25,27,23,9,20,29,39,40,24,23,14,9,1,43,42,33,13,38,30,32,41,12,31,34,24,7,37,6,18,42,17,4,22,14,16,43,38,39,38,22,21,18,21,15,38,4,21,11,7,19,20,37,31,43,30,7,8,5,24,42,17,3,4,16,1,30,39,4,7,36,32,15,22,31,34,36,6,37,41,6,3,41,13,35,26,6,17,29,19,14,1,3,8,16,1,28,35,5,37,26,8,22,5,22,10,41,22,40,25,20,12,11,18,41,34,21,29,14,16,16,19,8,9,33,37,3,2,22,31,34,34,10,1,12,41,9,29,21,23,38,6,5,7,35,19,10,12,33,5,42,42,37,39,5,37,25,39,17,35,16,30,28,37,42,41,22,8,34,14,24,24,31,18,1,22,2,12,9,34,12,6,9,16,14,43,29,32,14,14,17,40,15,35,17,29,13,25,28,34,20,15,29,23,32,21,1,27,11,23,3,26,27,42,19,7,16,7,12,34,29,2,25,42,24,21,6,19,10,38,9,27,36,15,23,25,41,40,12,1,10,14,33,36,16,10,11,8,20,36,29,13,26,5,11,20,3,27,7,25,10,40,17,34",5000,100
0,78,272292.1366754302,7.53639089146856,"41,30,15,24,18,18,37,37,26,34,9,36,43,42,43,20,16,4,1,43,18,7,14,7,2,28,26,36,41,2,31,11,40,16,25,30,37,31,21,3,19,26,15,36,30,5,39,27,41,27,20,30,41,19,32,18,29,34,38,24,30,30,31,11,4,15,27,41,38,4,13,6,23,2,24,39,13,9,12,36,10,37,17,33,33,17,1,9,23,20,35,23,38,39,21,8,5,19,6,19,26,37,33,10,3,35,28,37,4,18,12,40,10,32,32,8,21,8,11,27,30,24,28,4,6,31,35,9,41,11,32,16,6,9,29,41,3,25,28,4,23,17,15,28,18,31,28,3,24,26,22,35,38,13,38,3,2,7,36,10,40,43,19,40,34,6,15,5,15,2,6,16,42,14,23,33,34,37,39,27,18,28,32,35,22,26,43,8,12,32,40,13,15,8,8,40,21,18,29,6,22,31,11,28,10,41,21,17,43,7,38,10,20,28,2,36,27,33,27,1,3,9,18,13,30,2,33,11,38,21,27,39,37,28,16,29,5,22,17,30,32,2,26,43,25,5,37,42,6,22,24,17,26,15,28,17,30,4,28,2,15,8,23,5,3,1,30,24,12,35,12,33,39,9,15,19,10,42,23,13,40,3,26,19,34,12,2,20,13,19,40,41,25,13,20,13,3,23,20,4,43,14,25,19,38,43,35,19,1,3,31,18,20,8,29,25,21,39,11,19,4,30,31,18,26,40,34,7,18,36,31,18,14,4,8,17,36,7,16,33,12,42,1,27,35,36,12,14,36,28,6,34,32,9,33,35,26,33,7,29,5,43,42,25,27,23,9,20,29,39,40,24,23,14,9,1,43,42,33,13,38,30,32,41,12,31,34,24,7,37,6,18,42,17,4,22,14,16,43,38,39,38,22,21,18,21,15,38,4,21,11,7,19,20,37,31,43,30,7,8,5,24,42,17,3,4,16,1,30,39,4,7,36,32,15,22,31,34,36,6,37,41,6,3,41,13,35,26,6,17,29,19,14,1,3,8,16,1,28,35,5,37,26,8,22,5,22,10,41,22,40,25,20,12,11,18,41,34,21,29,14,16,16,19,8,9,33,37,3,2,22,31,34,34,10,1,12,41,9,29,21,23,38,6,5,7,35,19,10,12,33,5,42,42,37,39,5,37,25,39,17,35,16,30,28,37,42,41,22,8,34,14,24,24,31,18,1,22,2,12,9,34,12,6,9,16,14,43,29,32,14,14,17,40,15,35,17,29,13,25,28,34,20,15,29,23,32,21,1,27,11,23,3,26,27,42,19,7,16,7,12,34,29,2,25,42,24,21,6,19,10,38,9,27,36,15,23,25,41,40,12,1,10,14,33,36,16,10,11,8,20,36,29,13,26,5,11,20,3,27,7,25,10,40,17,34",5000,100
0,79,272292.1366754302,7.53639089146856,"41,30,15,24,18,18,37,37,26,34,9,36,43,42,43,20,16,4,1,43,18,7,14,7,2,28,26,36,41,2,31,11,40,16,25,30,37,31,21,3,19,26,15,36,30,5,39,27,41,27,20,30,41,19,32,18,29,34,38,24,30,30,31,11,4,15,27,41,38,4,13,6,23,2,24,39,13,9,12,36,10,37,17,33,33,17,1,9,23,20,35,23,38,39,21,8,5,19,6,19,26,37,33,10,3,35,28,37,4,18,12,40,10,32,32,8,21,8,11,27,30,24,28,4,6,31,35,9,41,11,32,16,6,9,29,41,3,25,28,4,23,17,15,28,18,31,28,3,24,26,22,35,38,13,38,3,2,7,36,10,40,43,19,40,34,6,15,5,15,2,6,16,42,14,23,33,34,37,39,27,18,28,32,35,22,26,43,8,12,32,40,13,15,8,8,40,21,18,29,6,22,31,11,28,10,41,21,17,43,7,38,10,20,28,2,36,27,33,27,1,3,9,18,13,30,2,33,11,38,21,27,39,37,28,16,29,5,22,17,30,32,2,26,43,25,5,37,42,6,22,24,17,26,15,28,17,30,4,28,2,15,8,23,5,3,1,30,24,12,35,12,33,39,9,15,19,10,42,23,13,40,3,26,19,34,12,2,20,13,19,40,41,25,13,20,13,3,23,20,4,43,14,25,19,38,43,35,19,1,3,31,18,20,8,29,25,21,39,11,19,4,30,31,18,26,40,34,7,18,36,31,18,14,4,8,17,36,7,16,33,12,42,1,27,35,36,12,14,36,28,6,34,32,9,33,35,26,33,7,29,5,43,42,25,27,23,9,20,29,39,40,24,23,14,9,1,43,42,33,13,38,30,32,41,12,31,34,24,7,37,6,18,42,17,4,22,14,16,43,38,39,38,22,21,18,21,15,38,4,21,11,7,19,20,37,31,43,30,7,8,5,24,42,17,3,4,16,1,30,39,4,7,36,32,15,22,31,34,36,6,37,41,6,3,41,13,35,26,6,17,29,19,14,1,3,8,16,1,28,35,5,37,26,8,22,5,22,10,41,22,40,25,20,12,11,18,41,34,21,29,14,16,16,19,8,9,33,37,3,2,22,31,34,34,10,1,12,41,9,29,21,23,38,6,5,7,35,19,10,12,33,5,42,42,37,39,5,37,25,39,17,35,16,30,28,37,42,41,22,8,34,14,24,24,31,18,1,22,2,12,9,34,12,6,9,16,14,43,29,32,14,14,17,40,15,35,17,29,13,25,28,34,20,15,29,23,32,21,1,27,11,23,3,26,27,42,19,7,16,7,12,34,29,2,25,42,24,21,6,19,10,38,9,27,36,15,23,25,41,40,12,1,10,14,33,36,16,10,11,8,20,36,29,13,26,5,11,20,3,27,7,25,10,40,17,34",5000,100
